text,label
mr  spielberg and his company just want you to enjoy yourselves without feeling conned  and they succeed merrily at their noble endeavor,1
a great script brought down by lousy direction  same guy with both hats  big mistake,0
the lively appeal of the last kiss lies in the ease with which it integrates thoughtfulness and pastafagioli comedy,1
its certainly laudable that the movie deals with hotbutton issues in a comedic context  but barbershop isnt as funny as it should be,0
this is simply the most fun youll ever have with a documentary,1
what i saw  i enjoyed,1
a distinguished and thoughtful film  marked by acute writing and a host of splendid performances,1
cattaneo should have followed the runaway success of his first film  the full monty  with something different,0
francophiles will snicker knowingly and youll want to slap them,1
fans of the animated wildlife adventure show will be in warthog heaven  others need not necessarily apply,1
an enjoyable experience,1
while each moment of this broken character study is rich in emotional texture  the journey doesnt really go anywhere,1
a journey through memory  a celebration of living  and a sobering rumination on fatality  classism  and ignorance,1
the latest installment in the pokemon canon  pokemon 4ever is surprising less moldy and trite than the last two  likely because much of the japanese anime is set in a scenic forest where pokemon graze in peace,0
has a certain ghoulish fascination  and generates a fair amount of bmovie excitement,1
watching this film  what we feel isnt mainly suspense or excitement  the dominant feeling is something like nostalgia,1
it feels like a community theater production of a great broadway play  even at its best  it will never hold a candle to the original,0
the pianist is a supremely hopeful cautionary tale of wars madness remembered that we  today  can prevent its tragic waste of life  here is a divine monument to a single mans struggle to regain his life  his dignity and his music,1
it wont be long before youll spy i spy at a video store near you,0
a very wellmeaning movie  and it will stand in future years as an eloquent memorial to the world trade center tragedy,1
though its story is only surface deep  the visuals and enveloping sounds of blue crush make this surprisingly decent flick worth a summertime looksee,1
its a decent glimpse into a time period  and an outcast  that is no longer accessible  but it doesnt necessarily shed more light on its subject than the popular predecessor,0
delivers roughly equal amounts of beautiful movement and inside information,1
like the chelseas denizens    burdettes collageform scenario tends to overromanticize the spiritual desolation of the struggling artiste,0
the troubling thing about clockstoppers is that it doesnt make any sense,0
its all a rather shapeless good time,1
home movie  is a sweet treasure and something well worth your time,1
this film is full of rabbits  brimful  but like most rabbits  it seems to lack substance,0
oh  james  your 20th outing shows off a lot of stamina and vitality  and get this  madonnas cameo doesnt suck,1
the film often achieves a mesmerizing poetry,1
the fight scenes are fun  but it grows tedious,0
has a lot of the virtues of eastwood at his best,1
this one is definitely one to skip  even for horror movie fanatics,0
reyes directorial debut has good things to offer  but ultimately its undone by a sloppy script,0
